FIPS,opc,socialcap,sk2014,civic_organizations_county,race_per_white_nonhispanic,per_poverty,college_educ
05103,0.4091481326059589,1.2740788459777832,0.153334520617169,0.01816,0.5512798992866135,0.3743918053777209,0.4443223443223443
05105,0.04828585224529213,1.208437204360962,-0.941205444525664,0.019479999,0.9546112988894254,0.293214704732108,0.4317429674572531
05107,0.36278619800064493,1.1757956743240356,-0.472015943651009,0.01466,0.345049983876169,0.4890879478827362,0.4832902741895158
05109,0.3021569356638155,1.17155659198761,-0.743354450180929,0.01419,0.8737448865749349,0.309325246398787,0.4931561461794019
05111,0.2092400401740877,1.1782296895980835,-0.7815114276617,0.01486,0.8680950786742551,0.32127997254750573,0.3725141173582126
05113,0.4105703194983577,1.155116319656372,0.466363058098302,0.02097,0.8760326465611625,0.3752067772820693,0.4837401266633459
05115,0.3646429635670708,1.2711604833602903,-0.491801043085482,0.01918,0.8400746537852292,0.3241300305485456,0.4928767190933558
05117,0,1.175799012184143,0.00211983208226501,0.0146,0.8465014043228721,0.2783905740787165,0.43258614921378385
05119,1.0045372766669975,1.0480804443359375,0.311615316092956,0.02083,0.5226545740482025,0.27684225788244554,0.6439450452645588
05121,0.5227465385702176,1.1780638694763184,-0.80694941264888,0.01336,0.9390223226900254,0.3663010041209589,0.46778940483976456
05123,0.21235521235521235,1.008983135223389,-1.09383335444874,0.01056,0.39972972972972975,0.3910330689009715,0.4430054705816679
05125,0.2261022484612486,1.2075846195220947,-0.910821184679865,0.01182,0.8458736339655822,0.1560184988756418,0.592708585247884
05127,0.16865844255975326,1.1885796785354614,-0.734168511157781,0.02256,0.843484965304549,0.3578722162792959,0.38376910987283896
05129,0.3161355589276682,1.2846864461898804,-0.303842598457984,0.016759999,0.9313353566009104,0.36436101825662126,0.4160193336785776
05131,0.4408618162723076,1.092694640159607,-0.671280159383919,0.01461,0.6956133269587981,0.3102096945994499,0.5302331600122344
05133,0.19026989052163223,0.9562371373176576,-0.641602510232209,0.01099,0.5728001873426615,0.31875296348980564,0.3905109489051095
05135,0.3792519983662991,1.2545965909957886,0.0628883517738619,0.01884,0.9343602310519868,0.39666032802472073,0.42584233435434465
05137,0.42084168336673344,1.2009682655334473,-0.104578382725074,0.02696,0.9465330661322644,0.36510121457489875,0.46279019310045566
05139,0.4309361454029253,1.1664388179779053,1.00197396421726,0.01778,0.605211792440873,0.28855325914149443,0.4941523745469491
05141,0.5107559187597644,1.1156156063079834,0.681172709101156,0.026690001,0.9347434202619878,0.3559126042237234,0.4251736820596649
05143,0.575791363344799,0.9425026774406432,-0.852172497070533,0.01411,0.7089358514608957,0.2778030627543371,0.592758865248227
05145,0.31106371092658897,1.2216436862945557,-1.10655234694233,0.01511,0.8806784997841599,0.29232084875532816,0.4508296157157392
05147,0.1913362926679933,1.059112310409546,0.651495059949446,0.01609,0.6938619317312108,0.36714060031595575,0.3792363792363792
05149,0.17471114424152068,1.0720579624176023,-0.635243013985414,0.01218,0.7527021990309355,0.3694532394499314,0.38152721252672966
06001,0.8558904943039221,1.0028191804885864,-0.553982784165255,0.01575,0.314136558595905,0.15325423498013546,0.7087788297054054
06003,0.7218479307025987,1.274068832397461,1.81881592658338,0.082809731,0.5303176130895092,0.2964388835418672,0.6311688311688312
06005,0.4618907595826069,1.2791768312454224,0.117297375218664,0.02789,0.7815712092430196,0.1793083573487032,0.6254827529295264
